331708	fra	Je rajoute une phrase d'exemple.	2019-01-12 19:39:42
331955	fra	J'espère que je ne serai plus malade la semaine prochaine.	2019-01-12 19:39:42
333358	fra	Alain me dit que ça ne marche pas, donc je teste pour savoir si ça marche.	2019-01-12 19:39:42
333372	fra	Je fais un autre test.	2019-01-12 19:39:42
333440	fra	L'homme que tu as vu hier est mon oncle.	2019-01-12 19:39:42
333441	fra	C'est l'homme dont les enfants sont si gentils.	2019-01-12 19:39:42
333444	fra	C'est l'aide dont nous avons besoin.	2019-01-12 19:39:42
333639	fra	Il a toujours de meilleures notes que moi bien qu'il travaille moins.	2019-01-12 19:39:42
333641	fra	Le film était ennuyeux ; le meilleur moment, c'était la fin.	2019-01-12 19:39:42
333644	fra	Je vais plus souvent à Bruxelles qu'à Paris.	2019-01-12 19:39:42
333863	fra	Quand j'étais petite, je ne portais que des pantalons.	2019-01-12 19:39:42
333865	fra	Appelle-moi dès que tu l'auras rencontré !	2019-01-12 19:39:42
333867	fra	C'est l'homme que je vois tous les jours dans le train.	2019-01-12 19:39:42
336394	fra	Comme quoi, c'est pas si facile...	2019-01-12 19:39:43
337416	fra	Je n'arrive pas à m'endormir.	2019-01-12 19:39:43
337964	fra	J'ai besoin de neuf heures de sommeil.	2019-01-12 19:39:43
337966	fra	Tu dors vraiment beaucoup !	2019-01-12 19:39:43
343332	fra	Qu'est-ce qui m'a pris de me lever à 5h du matin...	2019-01-12 19:39:43
345233	fra	Je suis allé me faire vacciner.	2019-01-12 19:39:43
346872	fra	J'ai un peu de temps, mais toujours pas beaucoup...	2019-01-12 19:39:43
348620	fra	C'est le bordel dans ma chambre.	2019-01-12 19:39:43
369315	fra	Trier vos emballages, c'est participer activement à la préservation de l'environnement.	2019-01-12 19:39:43
369316	fra	À consommer de préférence avant le 01/09/2010.	2019-01-12 19:39:43
369317	fra	Nous n'ajoutons aucun conservateur dans nos recettes pour vous offrir un goût intact.	2019-01-12 19:39:43
373171	fra	Cette crème adoucit, régénère et soulage les mains les plus sèches.	2019-01-12 19:39:43
373572	fra	Avez-vous une carte de fidélité ?	2019-01-12 19:39:43
373573	fra	C'est du pipeau tout ça.	2019-01-12 19:39:43
378664	fra	Pourquoi tant de haine ?	2019-01-12 19:39:43
387076	fra	De toutes façons, c'est toujours de ma faute.	2019-01-12 19:39:43
387079	fra	J'aurais mieux fait de m'exiler au sommet d'une montagne, et passer mes journées à faire pousser des bonzaïs et à écrire des kanjis à l'encre de Chine.	2019-01-12 19:39:43
387264	fra	C'est la misère.	2019-01-12 19:39:43
387265	fra	Je n'ai plus que du beurre dans mon frigo.	2019-01-12 19:39:43
387279	fra	Tu t'en sors ? Je peux t'aider si tu veux.	2019-01-12 19:39:43
785666	fra	Vous pouvez écrire dans la langue que vous voulez. Sur Tatoeba, toutes les langues sont égales.	2019-01-12 19:39:43
1590922	fra	« Et alors la marmotte, elle met le chocolat dans le papier d'alu. » - « Mais bien sûr ! »	2019-01-22 13:19:43
7028635	fra	Le premier instrument du génie d'un peuple, c'est sa langue.	2019-01-23 21:24:14
7054783	fra	Ce que femme veut, Dieu le veut.	2019-01-23 21:24:16
7055355	fra	Le temps, je sais ce que c'est… jusqu'à ce qu'on me le demande.	2019-01-23 21:24:16
7055688	fra	A l'impossible, nul n'est tenu.	2019-01-23 21:24:17
7057343	fra	Takfarinas a allumé Bougie.	2019-01-23 21:24:17
7061795	fra	Attention ! Les portes vont se fermer !	2019-11-26 15:18:43
7062166	fra	La pie niche haut, l'oie niche bas.	2019-01-23 21:24:18
7062184	fra	La coupe est pleine!	2019-01-23 21:24:18
7064515	fra	Mener les poules pisser et les ramener sans boire!	2019-01-23 21:24:19
7072462	fra	Le comble d'un dentiste est d'extraire des racines carrées.	2019-01-23 21:24:20
7072494	fra	L'âne au lac a bu l'eau.	2019-01-23 21:24:20
7072548	fra	La pie niche haut. L'oie niche bas.	2019-01-23 21:24:20
7085438	fra	Encore eût-il fallu que vous le sussiez!	2019-01-23 21:24:22
7098219	fra	Il a lâché la proie pour l'ombre.	2019-01-23 21:24:26
7104385	fra	Je partirai la semaine prochaine!	2019-01-23 21:24:27
7105944	fra	Poison, quand tu nous tiens!	2019-01-23 21:24:29
7106005	fra	Attends de vieillir pour farfouiller dans les boutons!	2019-01-23 21:24:29
7106227	fra	Ça ne sert à rien de farfouiller: il faut y aller!	2019-01-23 21:24:29
7106241	fra	Pourquoi s'en faire?	2019-01-23 21:24:29
7107751	fra	C'est toujours quand on n'a pas son parapluie qu'il se met à pleuvoir.	2019-01-23 21:24:29
7107926	fra	Il est vain de cueillir des figues avant qu'elles ne soient mûres.	2019-01-23 21:24:29
7108211	fra	Nous vivons dans un monde magnifique.	2019-01-23 21:24:29
7108265	fra	Nous vivons une belle époque.	2019-01-23 21:24:29
7108357	fra	A moissonner ne t'aventure, que la récolte ne soit mûre.	2019-01-23 21:24:29
7108609	fra	Elle est mal élevée: elle n'arrête pas de radoter.	2019-01-23 21:24:29
7108620	fra	Plus on vieillit, plus on entend dire des choses.	2019-01-23 21:24:29
7108628	fra	Ah, lui? ce n'est qu'un fanfaron!	2019-01-23 21:24:29
7108642	fra	Qui aurait pu se douter qu'on y arriverait?	2019-01-23 21:24:29
7108854	fra	Ecoutez voir!	2019-01-23 21:24:29
7115996	fra	Il n'y a aucune échappatoire.	2019-01-23 21:24:29
7116002	fra	C'est comme si on attendait la fée.	2019-01-23 21:24:30
7116049	fra	Personne n'aime personne!	2019-01-23 21:24:30
7116077	fra	Personne n'a pitié de personne.	2019-01-23 21:24:30
7116239	fra	Ça ne m'arrange pas.	2019-01-23 21:24:30
7116387	fra	Il a attrapé une indigestion en abusant de figues fraîches et de figues de Barbarie.	2019-01-23 21:24:30
7116692	fra	Le micocoulier donne des micocoules sucrés.	2019-01-23 21:24:30
7116701	fra	Les kabyles gardent encore des plats en bois de micocoulier.	2019-01-23 21:24:30
7119940	fra	Rien ne sert de fulminer; s'indigner suffirait.	2019-01-23 21:24:30
7120185	fra	C'est inéluctable: nous avons oublié nos légendes; nous les vivons en direct.	2019-01-23 21:24:30
7120626	fra	Pourquoi fulminer : ça ne nous fait que ruminer !	2019-01-23 21:24:30
7120627	fra	Pourquoi fulminer: ça ne fait que nous faire gaspiller notre énergie !	2019-01-23 21:24:30
7120739	fra	J'ai fait un rêve qui pourrait faire pleurer une pierre !	2019-01-23 21:24:30
7123766	fra	Ecarte-toi des lieux oú on parle trop fort ou trop bas.	2019-01-23 21:24:30
7125361	fra	Si haut que l'on soit assis, on n'est jamais que sur son derrière.	2019-01-23 21:24:30
7125436	fra	Qu'il pleuve ou qu'il vente, j'irai au champ!	2019-01-23 21:24:30
7125569	fra	Qu'il fasse la tête ou pas, il n'aura rien d'autre!	2019-01-23 21:24:30
7136018	fra	Le nom de la ville algérienne Tipaza vient de tafza, grès rouge.	2019-01-23 21:24:30
7158058	fra	La ville tunisienne Sfax, est nommée d'après Syphax (v. 250 – v. 202 av. J.-C.), dernier roi berbère Massaæsyle.	2019-01-23 21:24:30
7158779	fra	Mon cœur ne se résout pas à t'oublier.	2020-02-04 02:47:43
7158784	fra	Il est vrai que nous avons l'art de rater des occasions.	2019-01-23 21:24:31
7158787	fra	Ces masures-là ne sont ni habitées ni habitables.	2019-01-23 21:24:31
7163247	fra	Qui veut voyager loin, ménage sa monture.	2019-01-23 21:24:31
7163250	fra	Heureux qui, comme Ulysse, a fait un beau voyage!	2019-01-23 21:24:31
7163630	fra	Il jura, mais un peu tard, qu'on ne l'y prendrait plus!	2019-01-23 21:24:31
7166957	fra	Tu n'as qu'à l'aimer dès maintenant, pour que tu sois payé de retour.	2019-01-23 21:24:31
7169807	fra	Les goûts et les couleurs ne se discutent pas.	2019-01-23 21:24:31
7170214	fra	Un énorme taureau fonça sur lui.	2019-01-23 21:24:31
7187403	fra	Il y en a qui dédaignent la langue de bœuf car elle sort de la bouche d'un animal : ils préfèrent un œuf !	2019-03-03 19:21:33
7187453	fra	Va pour la diarrhée du choléra, c'est pitoyable. Mais la diarrhée verbeuse ...	2019-01-23 21:24:31
7200326	fra	Je suis meurtri: mon cœur est à plaindre d'avoir failli assister à la déperdition de notre culture.	2020-01-15 09:24:16
7201549	fra	Attention, s'il vous plaît ! Les portes vont se fermer !	2019-11-26 15:15:49
7201554	fra	A deux, chacun avec ses atouts, vous êtes imbattables.	2019-01-23 21:24:31
7204196	fra	Sois fou, sinon tu vas devenir dingue!	2019-01-23 21:24:31
7205003	fra	Si un problème a une solution, alors il est inutile de s'en inquiéter ; s'il n'en a pas, s'inquiéter n'y changera rien.	2019-01-23 21:24:32
7208243	fra	La faim lui a noué les intestins.	2019-01-23 21:24:32
7208244	fra	La faim lui a noué l'estomac.	2019-01-23 21:24:32
7208245	fra	La faim l'a tenaillé.	2019-01-23 21:24:32
7229238	fra	Laisse le tison s'attiser!	2019-01-23 21:24:32
7258106	fra	Celui qui ne sait pas d'où il vient ne peut espérer savoir où il va.	2019-01-23 21:24:33
7492435	fra	Il neige à gogo!	2019-01-23 21:24:35
7492440	fra	Il neige à flocons!	2019-01-23 21:24:35
7576920	fra	Il aura passé l'arme à gauche d'ici tout à l'heure.	2019-01-23 21:24:35
7843554	fra	Eh ben, tant mieux! Ce sera d'une pierre deux coups!	2019-04-09 18:09:30
7843775	fra	C'est bien pourquoi tu m'en diras tant.	2019-04-09 22:18:12
7843823	fra	C'est bien là que je n'en reviens pas.	2019-04-09 22:38:38
7848683	fra	On ne peut guère faire d'omelette sans casser des œufs.	2019-04-12 21:50:48
7852999	fra	Je ne crois pas que le frelon restitue le miel volé aux abeilles.	2019-04-15 12:20:31
7860350	fra	Le Kabyle de la montagne dit toujours: Si Dieu a besoin de moi, il me trouvera au champ.	2019-04-19 20:47:30
7881408	fra	Celui qui dira la vérité devra aller attacher l'âne.	2019-05-01 13:19:25
7888510	fra	Dès que le blé mûrit, l’âne chaque jour va le brouter.	2019-05-04 21:03:09
7888514	fra	Paul est allé chercher Paul, et voilà que lui aussi ne revient pas.	2019-05-04 21:03:40
8033388	fra	Tom est un beauf.	2019-07-08 15:01:09
8081255	fra	A un os qui se plaignait à un chien qui n'arrêtait pas de le ronger, ce dernier répondit: Eh ben, toi tu es tellement dur et moi, je n'ai rien d'autre à faire.	2019-07-28 22:09:47
8081290	fra	Un os dit à un chien: fais gaffe, je suis dur. Le chien lui répond: ça ne fait rien car moi, je n'ai rien d'autre à faire.	2019-07-28 22:26:25
8081305	fra	Sauter du coq à l'âne.	2019-07-28 22:33:57
8081329	fra	Passer du coq à l'âne.	2019-07-28 22:48:34
8081343	fra	Il est calme, voire poli, sinon sage.	2019-07-28 23:07:49
8081350	fra	Seul le coucou tient de son père.	2019-07-28 23:11:33
8081356	fra	Certains poissons suivent le cours de l'eau; d'autres vont à contre-courant. Entre les deux, il y a un gouffre.	2019-07-28 23:17:52
8081367	fra	Il n'y a aucune excuse au dénigrement.	2019-07-28 23:29:55
8081370	fra	Le dénigrement est inexcusable.	2019-07-28 23:32:11
8081371	fra	Le dénigrement est impardonnable.	2019-07-28 23:32:25
8082860	fra	Mieux vaut un chemin sans issue dont le trajet est généralement court, plutôt qu'un long parcours sinueux qui s'avérera être un calvaire.	2019-07-30 01:49:51
8089541	fra	Je viens de rencontrer quelqu'un aux cheveux ébouriffés ; on croirait qu'il s'est coiffé avec un pétard.	2019-08-04 00:47:12
8091103	fra	Ils sont venus en si grand nombre: tous, grands et petits.	2019-08-05 00:42:54
8107579	fra	Thomas Jefferson a dit : « Si tu es prêt à sacrifier un peu de liberté pour te sentir en sécurité, tu ne mérites ni l'une ni l'autre. »	2020-01-13 12:50:19
8108233	fra	Il m'a forcé à creuser la tombe de mon père et, en plus, il m'a piqué la pioche.	2019-08-15 18:20:23
8109648	fra	Quand un vieux monsieur perd les pédales et qu'il demande aux jeunes de le "faire sauter sur leurs genoux", c'est qu'il est en demande d'affection et fait voeu de retour à l'enfance.	2019-08-16 12:25:36
8111681	fra	Quand les kabyles se font assassiner par l'armée algérienne, les algériens sont content.	2019-08-17 14:32:54
8112578	fra	Le célèbre écrivain kabyle Mouloud Feraoun, lâchement assassiné par l'OAS en 1962, aurait dit : « C'est seulement lorsqu'on est un autre que l'on peut savoir qui l'on est. »	2020-01-02 09:19:45
8113088	fra	Qui se contente d'attendre risque de mourir de faim.	2019-08-17 22:57:59
8113099	fra	Qui ne fait que rêver des figues risque de ne trouver que des pépins dans son garde-manger.	2019-08-17 23:05:57
8113110	fra	Qui ne fait que bayer aux corneilles risque de crever de faim.	2019-08-17 23:12:35
8116778	fra	"Où est mon visage, ô miroir?", dit l'un; "Va donc regarder: peut-être est-il derrière!", lui répondit l'autre.	2019-08-19 21:56:51
8116928	fra	Un pantalon serré se dit aussi cintré. Collant s'il est étroit, moulé, pas seulement court. On dit aussi effilé, tiré, ajusté.	2019-08-20 02:18:29
8117659	fra	Certains l'aiment chaud, qu'ils disent. Peut-être parlent-ils du lait, ou alors du hérisson. Que croyez-vous que ce soit ?	2019-08-25 16:14:15
8118405	fra	L'État algérien ne respecte pas les droits de l'homme pourtant il a signé la charte.	2019-08-24 13:28:44
8119984	fra	Pourvu que l'esprit fraternel l'emporte sur les querelles. Sinon, les vilains sont reconnaissables à leurs propos insultants.	2019-08-21 17:39:51
8120047	fra	Tout ce qui est en train de se passer a été prédit par Muḥend-u-Yahya dans "Tixurdas n Saεid Weḥsen", si ce n'est plus. J'en mets ma main sur le feu.	2019-08-21 18:06:12
8120064	fra	On dit, en français et en latin: "Bienheureux les pauvres en esprit! - Beati pauperes spiritu!".	2019-08-21 18:23:39
8121218	fra	Je n'ai strictement rien compris.	2019-08-22 14:54:39
8121220	fra	Je n'ai strictement rien pigé.	2019-08-22 14:54:46
8121221	fra	Je n'ai absolument rien compris.	2019-08-22 14:58:27
8121226	fra	Je n'ai absolument rien vu.	2019-08-22 15:03:57
8124883	fra	À quoi bon chaparder ce qui revient aux autres ? C'est du vol. À moins de rattraper au vol un œuf dur comme ceux lancés dans une fête!	2020-01-15 19:13:16
8128148	fra	Qui ne se repent pas d'une faute en commet une autre.	2019-08-25 00:38:44
8128149	fra	Ne pas se repentir d'une faute en est une autre.	2019-08-25 00:39:14
8132783	fra	"La fin du monde n'est pas près d'arriver.", a dit Tite-Live.	2019-08-26 16:52:45
8133215	fra	«J'ai vu plus loin que les autres parce que je me suis juché sur les épaules de géants.», a dit Isaac Newton.	2019-08-26 19:44:35
8133216	fra	«J'ai vu plus loin que les autres parce que je me suis perché sur les épaules de géants.», a dit Isaac Newton.	2019-08-26 19:45:19
8133460	fra	Quand le sol cède, il peut arriver qu'on perde son froc.	2019-08-26 21:09:13
8139699	fra	C'est comme vous disiez : c'est sensationnel !	2019-08-28 20:57:20
8139706	fra	C'est comme vous disiez : c'est formidable !	2019-08-28 20:57:57
8139710	fra	C'est comme vous disiez : c'est génial !	2019-08-28 20:58:32
8139713	fra	C'est comme vous disiez : c'est grandiose !	2019-08-28 20:59:03
8139718	fra	C'est comme vous disiez : c'est impeccable !	2019-08-28 20:59:45
8143475	fra	Zut ! J'ai mal au cœur de voir mon identité s'effriter.	2019-09-02 02:03:36
8143476	fra	Mince ! J'ai mal au cœur de voir mon identité s'effriter.	2019-08-30 00:28:46
8143485	fra	Mince ! J'ai mal au cœur de voir mon identité s'étioler.	2019-08-30 00:46:22
8143486	fra	Mince ! J'ai mal au cœur de voir mon identité s'émietter.	2019-08-30 00:47:13
8148314	fra	Cette histoire m'a coûté les yeux de la tête.	2019-08-31 09:37:03
8148315	fra	Cette histoire m'a coûté un bras.	2019-08-31 09:37:10
8152065	fra	Je ne suis ni l'aile droite ni l'aile  gauche. Je suis l'oiseau.	2019-08-31 17:35:05
8153876	fra	Le reproche est comme le vent ; si on le voit, on le sent.	2019-08-31 21:11:21
8153886	fra	Le blâme ressemble au vent ; si on le voit, on le sent.	2019-08-31 21:12:00
8154258	fra	Le reproche ressemble au vent ; si on le voit, on le sent.	2019-08-31 21:35:52
8154953	fra	On ne peut empêcher le chien d'aboyer, encore moins le menteur de mentir.	2019-09-01 02:08:48
8155012	fra	Il apparaît de plus en plus que nous ne partageons pas la même planète.	2019-09-01 04:38:08
8158894	fra	Ne rajoute surtout pas des figues de Barbarie aux figues fraîches ! Sinon, tu t'en repentiras !	2019-09-02 11:28:14
8158907	fra	Ne mange surtout pas de figues de Barbarie en plus des figues fraîches ! Sinon, tu t'en repentiras !	2019-10-29 04:27:49
8164086	fra	Nous, on ne connaît pas celle-là, mon ami. Prière de nous l'expliquer !	2019-09-04 11:34:17
8164257	fra	Va donc lire, s'il te plaît, ce que m'écrit cet énergumène !	2019-09-04 12:43:11
8167959	fra	La raclée est une correction que subit quelqu'un et qu'il n'oubliera jamais.	2019-09-05 22:54:49
8167960	fra	La raclée est une déculottée que subit quelqu'un et qu'il n'oubliera jamais.	2019-09-05 22:55:32
8167962	fra	La raclée est une branlée que subit quelqu'un et qu'il n'oubliera jamais.	2019-09-05 22:56:05
8167963	fra	La raclée est un passage à tabac que subit quelqu'un et qu'il n'oubliera jamais.	2019-09-05 22:57:28
8167965	fra	Le passage à tabac est une branlée que quelqu'un subit et n'oubliera jamais.	2019-09-05 22:58:17
8174576	fra	Prive-le de paille, il oubliera l'avoine.	2019-09-08 22:37:39
8174716	fra	La colère vide l'âme de toutes ses ressources, de sorte qu'au fond paraît la lumière.	2019-09-08 23:20:49
8185436	fra	Va voir ailleurs, si j'y suis !	2019-09-14 00:06:31
8185439	fra	Va jouer au bilboquet !	2019-09-14 00:07:53
8195445	fra	Si on pouvait labourer rien que du regard, n'importe qui s'y mettrait.	2019-09-18 21:32:50
8195447	fra	Si le labour pouvait se faire rien que du regard, n'importe qui s'y mettrait.	2019-09-18 21:32:59
8196871	fra	Le temps est un grand maître ; le problème, c'est qu'il tue ses élèves.	2019-09-19 17:49:48
8202033	fra	Tu as beau leur faire de la lèche, ils vont te ramollir en te ratatinant le cerveau, voire te briser le cou.	2019-09-22 00:41:14
8202035	fra	Que tu les lèches ou non, ils vont te ramollir en te ratatinant le cerveau, sinon te briser le cou.	2019-09-22 00:41:41
8202926	fra	Écris-le-moi dans une phrase.	2019-09-22 14:05:04
8203646	fra	Si ce n'est plus, tout ce qui est en train de se passer a été prédit par Muḥend-u-Yahya dans "Tixurdas n Saεid Weḥsen". J'en mets ma main sur le feu.	2019-09-22 19:32:36
8203691	fra	Rendons hommage à MoḥYa, afin de ne pas oublier, lui qui nous écoute peut-être, puisqu'il vit jusqu'à présent à travers ses paroles, pour l'éternité.	2019-09-22 19:59:20
8203845	fra	Mange, sinon tu vas avoir faim !	2019-09-22 21:15:16
8204193	fra	Tu peux me croire ! Ça ne tourne pas rond depuis longtemps !	2019-09-23 02:49:34
8204216	fra	Tu parles ! Ça fait longtemps que rien ne va !	2019-09-23 03:16:49
8205241	fra	Il a vu que j'étais hors de moi.	2019-09-23 15:59:17
8205244	fra	Il vit que j'étais vraiment furieux.	2019-09-23 15:59:41
8206005	fra	J'étais en colère : je pétais les plombs !	2019-09-23 23:14:15
8206072	fra	Celui qui marche à reculons s'effondre.	2019-09-24 01:04:41
8208352	fra	Les gens flattent l'éléphant et piétinent la fourmi.	2019-09-24 22:33:35
8210709	fra	Quand quelqu'un est présent quand sa chèvre met bas, il en naît deux ; s'il est absent, elle n'en aura qu'un seul, mort-né.	2019-09-26 00:06:48
8211165	fra	L'ancien président français Jacques Chirac est mort, paix à son âme.	2019-09-26 10:19:35
8212523	fra	Un clou en chasse un autre, comme disent les anciens.	2019-09-26 20:48:31
8212526	fra	Un clou chasse l'autre, comme disent les vieux.	2019-09-26 20:48:45
8212553	fra	Quelle blague!  Croyez-vous qu'ils vont déposer les armes?  N'y pensez pas!	2019-09-26 20:58:04
8212556	fra	Ça alors ! Vous croyez comme ça qu'ils vont déposer les armes? Tu parles !	2019-09-26 20:58:19
8212557	fra	Dites donc ! Vous croyez comme ça qu'ils vont déposer les armes? Penses-tu !	2019-09-26 20:58:27
8212581	fra	Nos anciens ont dit: Si une discussion est brève, elle est profitable ; si elle perdure, elle est dommageable.	2019-09-26 21:07:48
8212583	fra	Nos anciens ont dit: Si une discussion est brève, elle sert; si elle dure, elle dégénère.	2019-09-26 21:08:17
8217826	fra	Le lion a dit: voilà que les mouches savent que je suis mal en point !	2019-09-29 00:59:24
8217833	fra	Je viens de faire une copie d'écran. Que ne faut-il pas faire !	2019-09-29 01:02:47
8218779	fra	Fiche-nous donc la paix avec ta tignass : va te coiffer !	2019-09-29 12:00:16
8220300	fra	La roquette dont ne voulait pas la vache, le bœuf s'en est délecté.	2019-09-29 22:37:28
8226371	fra	La Palice a dit : « Quelques minutes avant sa mort, il était encore vivant. »	2019-10-02 20:45:57
